date,item,price
2001-01-21,"tablet",235
2001-01-21,"desktop",4188
2001-01-21,"tv",4532
2001-01-21,"monitor",715
2001-01-21,"tablet",108
2001-01-21,"tablet",792
2001-01-21,"cameras",2287
2001-01-21,"laptop",2494
2001-01-21,"tv",4541
2001-01-21,"smartwatch",163
2001-01-21,"printer",269
2001-01-21,"monitor",538
2001-01-21,"printer",105
2001-01-21,"tv",225
2001-01-21,"laptop",1330
2001-01-21,"smartwatch",23
2001-01-22,"phone",473
2001-01-22,"desktop",1300
2001-01-23,"laptop",2682
2001-01-23,"printer",181
2001-01-23,"printer",180
2001-01-23,"phone",264
2001-01-23,"monitor",1099
2001-01-23,"desktop",3690
2001-01-23,"printer",233
2001-01-23,"monitor",1949
2001-01-23,"cameras",2050
2001-01-23,"smartwatch",287
2001-01-23,"phone",860
2001-01-23,"tv",5901
2001-01-23,"tv",6565
2001-01-23,"tablet",1322
2001-01-23,"cameras",929
2001-01-23,"phone",862
2001-01-23,"smartwatch",357
2001-01-23,"tablet",1381
2001-01-23,"cameras",106
2001-01-23,"monitor",1755
2001-01-23,"tv",5559
2001-01-23,"monitor",13
2001-01-23,"monitor",376
2001-01-23,"printer",58
2001-01-23,"laptop",308
2001-01-23,"laptop",966
2001-01-23,"smartwatch",406
2001-01-23,"desktop",1575
2001-01-23,"printer",68
2001-01-23,"tv",3242
2001-01-23,"tablet",578
2001-01-23,"monitor",266
2001-01-23,"desktop",4020
2001-01-23,"phone",670
2001-01-23,"smartwatch",251
2001-01-23,"desktop",5086
2001-01-23,"desktop",2904
2001-01-23,"desktop",3073
2001-01-23,"laptop",2915
2001-01-23,"phone",942
2001-01-23,"laptop",153
2001-01-23,"desktop",4126
2001-01-23,"laptop",2071
2001-01-23,"smartwatch",292
2001-01-23,"printer",218
2001-01-23,"tv",4217
2001-01-23,"phone",165
2001-01-23,"monitor",1698
2001-01-23,"cameras",433
2001-01-23,"monitor",510
2001-01-23,"smartwatch",605
2001-01-23,"phone",283
2001-01-23,"printer",300
2001-01-23,"monitor",307
2001-01-23,"tablet",1152
2001-01-23,"tv",6493
2001-01-23,"tablet",1483
2001-01-23,"tablet",944
2001-01-23,"laptop",1914
2001-01-23,"smartwatch",457
2001-01-23,"monitor",577
2001-01-23,"desktop",1800
2001-01-23,"phone",690
2001-01-23,"laptop",1166
2001-01-23,"desktop",4691
2001-01-23,"smartwatch",180
2001-01-23,"phone",562
2001-01-23,"phone",382
2001-01-23,"tv",3712
2001-01-23,"smartwatch",248
2001-01-23,"printer",299
2001-01-23,"monitor",2618
2001-01-23,"printer",198
2001-01-23,"smartwatch",662
2001-01-23,"phone",410
2001-01-23,"smartwatch",701
2001-01-23,"tv",3971
2001-01-23,"phone",318
2001-01-23,"laptop",1789
2001-01-23,"printer",144
2001-01-23,"cameras",713
2001-01-23,"tv",6577
2001-01-23,"smartwatch",154
2001-01-23,"tv",5721
2001-01-23,"printer",150
2001-01-23,"desktop",5360
2001-01-23,"laptop",2972
2001-01-23,"printer",19
2001-01-23,"printer",290
2001-01-23,"laptop",2305
2001-01-23,"laptop",1459
2001-01-23,"monitor",661
2001-01-23,"laptop",1856
2001-01-23,"phone",298
2001-01-23,"printer",231
2001-01-23,"phone",896
2001-01-23,"laptop",1496
2001-01-23,"monitor",1465
2001-01-23,"phone",305
2001-01-23,"monitor",509
2001-01-23,"cameras",688
2001-01-23,"laptop",2782
2001-01-23,"tv",1637
2001-01-23,"tablet",580
2001-01-23,"monitor",1561
2001-01-23,"tv",4554
2001-01-23,"monitor",642
2001-01-23,"laptop",867
2001-01-23,"desktop",4717
2001-01-23,"tv",6621
2001-01-23,"laptop",2864
2001-01-23,"laptop",2247
2001-01-23,"monitor",1510
2001-01-23,"tablet",577
2001-01-23,"desktop",2732
2001-01-23,"printer",17
2001-01-23,"monitor",2019
2001-01-23,"smartwatch",413
2001-01-23,"tablet",957
2001-01-23,"desktop",4248
2001-01-23,"cameras",1060
2001-01-23,"printer",19
2001-01-23,"tv",6506
2001-01-23,"phone",820
2001-01-23,"tablet",650
2001-01-23,"desktop",1307
2001-01-23,"laptop",2064
2001-01-23,"monitor",438
2001-01-23,"tablet",1391
2001-01-23,"monitor",2473
2001-01-23,"desktop",3780
2001-01-23,"tablet",262
2001-01-24,"printer",44
2001-01-24,"desktop",1103
2001-01-24,"phone",133
2001-01-24,"printer",130
2001-01-24,"monitor",2714
2001-01-25,"smartwatch",246
2001-01-25,"cameras",808
2001-01-25,"phone",932
2001-01-25,"phone",548
2001-01-25,"desktop",5516
2001-01-25,"monitor",291
2001-01-25,"printer",84
2001-01-25,"printer",165
2001-01-25,"laptop",1360
2001-01-25,"phone",918
2001-01-25,"monitor",2736
2001-01-25,"cameras",3127
2001-01-25,"cameras",1439
2001-01-25,"desktop",3364
2001-01-25,"printer",88
2001-01-25,"monitor",2409
2001-01-25,"tablet",1196
2001-01-25,"tablet",995
2001-01-25,"monitor",2364
2001-01-25,"tablet",1249
2001-01-25,"smartwatch",33
2001-01-25,"monitor",726
2001-01-25,"tv",6973
2001-01-25,"laptop",897
2001-01-25,"phone",704
2001-01-25,"printer",85
2001-01-25,"tablet",837
2001-01-25,"tv",6171
2001-01-25,"printer",194
2001-01-25,"monitor",1618
2001-01-25,"phone",456
2001-01-25,"monitor",1400
2001-01-25,"smartwatch",539
2001-01-25,"desktop",5574
2001-01-25,"smartwatch",288
2001-01-25,"monitor",1630
2001-01-25,"desktop",5238
2001-01-25,"tv",6902
2001-01-25,"printer",262
2001-01-25,"smartwatch",394
2001-01-25,"tv",5453
2001-01-25,"tablet",853
2001-01-25,"desktop",1950
2001-01-25,"phone",585
2001-01-25,"tablet",1314
2001-01-25,"phone",204
2001-01-25,"phone",740
2001-01-25,"tv",6411
2001-01-25,"tablet",523
2001-01-25,"monitor",1858
2001-01-25,"printer",69
2001-01-25,"monitor",1383
2001-01-25,"printer",174
2001-01-25,"smartwatch",132
2001-01-25,"tablet",885
2001-01-25,"tablet",1153
2001-01-25,"laptop",962
2001-01-25,"tv",5456
2001-01-25,"tablet",687
2001-01-25,"tv",631
2001-01-25,"printer",25
2001-01-25,"desktop",3326
2001-01-25,"cameras",3051
2001-01-25,"desktop",3463
2001-01-25,"smartwatch",475
2001-01-25,"laptop",2159
2001-01-25,"tv",5851
2001-01-25,"printer",212
2001-01-25,"tablet",108
2001-01-25,"phone",173
2001-01-25,"tv",4281
2001-01-25,"laptop",1033
2001-01-25,"laptop",2965
2001-01-25,"desktop",3043
2001-01-25,"tv",1893
2001-01-25,"laptop",552
2001-01-25,"monitor",1240
2001-01-25,"phone",731
2001-01-25,"cameras",2968
2001-01-25,"cameras",2862
2001-01-25,"phone",751
2001-01-25,"phone",659
2001-01-25,"laptop",1700
2001-01-25,"monitor",2261
2001-01-25,"tv",5310
2001-01-25,"laptop",2985
2001-01-25,"tablet",615
2001-01-25,"tablet",917
2001-01-25,"laptop",219
2001-01-25,"monitor",809
2001-01-25,"tv",5172
2001-01-25,"tv",3428
2001-01-25,"phone",122
2001-01-25,"tablet",957
2001-01-25,"printer",166
2001-01-25,"cameras",3464
2001-01-25,"tv",4642
2001-01-25,"phone",124
2001-01-25,"monitor",1802
2001-01-25,"tv",2720
2001-01-25,"smartwatch",557
2001-01-25,"monitor",769
2001-01-25,"smartwatch",397
2001-01-25,"smartwatch",286
2001-01-25,"printer",20
2001-01-25,"phone",123
2001-01-25,"phone",578
2001-01-25,"monitor",2985
2001-01-25,"tablet",537
2001-01-25,"monitor",2476
2001-01-25,"cameras",1678
2001-01-25,"smartwatch",241
2001-01-25,"phone",920
2001-01-25,"tablet",226
2001-01-25,"tablet",1119
2001-01-25,"desktop",4771
2001-01-25,"cameras",2950
2001-01-25,"smartwatch",505
2001-01-25,"printer",110
2001-01-25,"tablet",392
2001-01-25,"tv",3689
2001-01-25,"smartwatch",632
2001-01-25,"desktop",4683
2001-01-25,"cameras",2701
2001-01-25,"desktop",818
2001-01-25,"smartwatch",483
2001-01-25,"desktop",2321
2001-01-25,"laptop",1188
2001-01-25,"printer",171
2001-01-25,"tv",3775
2001-01-25,"tv",322
2001-01-25,"cameras",401
2001-01-25,"cameras",312
2001-01-25,"tablet",1435
2001-01-25,"tablet",449
2001-01-25,"desktop",940
2001-01-25,"smartwatch",508
2001-01-25,"laptop",2384
2001-01-25,"desktop",3476
2001-01-25,"cameras",2189
2001-01-25,"printer",183
2001-01-25,"desktop",3225
2001-01-25,"monitor",1770
2001-01-25,"printer",298
2001-01-25,"tv",6947
2001-01-25,"smartwatch",350
2001-01-25,"tv",3112
2001-01-25,"tablet",392
2001-01-25,"phone",390
2001-01-25,"tablet",1219
2001-01-25,"desktop",4549
2001-01-25,"printer",283
2001-01-25,"desktop",4100
2001-01-25,"desktop",3480
2001-01-25,"tablet",612
2001-01-25,"tv",3224
2001-01-25,"smartwatch",519
2001-01-25,"monitor",48
2001-01-25,"desktop",5065
2001-01-25,"laptop",2315
2001-01-25,"tv",7139
2001-01-25,"printer",154
2001-01-25,"monitor",2137
2001-01-25,"phone",238
2001-01-25,"cameras",2339
2001-01-25,"tv",3214
2001-01-25,"laptop",1790
2001-01-25,"tablet",789
2001-01-25,"tv",4778
2001-01-25,"monitor",2120
2001-01-25,"desktop",1501
2001-01-25,"tablet",492
2001-01-25,"smartwatch",238
2001-01-25,"monitor",2866
2001-01-25,"laptop",1655
2001-01-25,"printer",142
2001-01-25,"smartwatch",635
2001-01-25,"monitor",692
2001-01-25,"smartwatch",462
2001-01-25,"laptop",1854
2001-01-25,"monitor",2308
2001-01-25,"phone",912
2001-01-25,"monitor",1242
2001-01-25,"smartwatch",703
2001-01-25,"tv",1986
2001-01-26,"monitor",1872
2001-01-26,"tablet",1383
2001-01-26,"laptop",848
2001-01-26,"printer",248
2001-01-26,"tv",4912
2001-01-26,"smartwatch",246
2001-01-26,"laptop",1447
2001-01-26,"cameras",3482
2001-01-26,"desktop",3561
2001-01-26,"printer",128
2001-01-26,"tv",1812
2001-01-26,"printer",210
2001-01-26,"monitor",2347
2001-01-26,"printer",226
2001-01-26,"cameras",2575
2001-01-26,"smartwatch",435
2001-01-26,"desktop",4667
2001-01-26,"cameras",2975
2001-01-26,"tablet",313
2001-01-26,"phone",942
2001-01-26,"laptop",3054
2001-01-26,"smartwatch",38
2001-01-26,"smartwatch",489
2001-01-26,"cameras",1836
2001-01-26,"smartwatch",648
2001-01-26,"cameras",529
2001-01-26,"cameras",2873
2001-01-26,"smartwatch",605
2001-01-26,"smartwatch",214
2001-01-26,"printer",214
2001-01-26,"smartwatch",154
2001-01-26,"phone",669
2001-01-26,"phone",715
2001-01-26,"tablet",511
2001-01-26,"desktop",2788
2001-01-26,"phone",186
2001-01-26,"monitor",1816
2001-01-26,"tv",2957
2001-01-26,"smartwatch",370
2001-01-26,"phone",249
2001-01-26,"monitor",2422
2001-01-26,"phone",329
2001-01-26,"tablet",639
2001-01-26,"cameras",1565
2001-01-26,"smartwatch",180
2001-01-26,"tv",2327
2001-01-26,"laptop",416
2001-01-26,"smartwatch",30
2001-01-26,"cameras",2850
2001-01-26,"desktop",810
2001-01-26,"tablet",428
2001-01-26,"tablet",645
2001-01-26,"tablet",132
2001-01-26,"printer",224
2001-01-26,"smartwatch",404
2001-01-26,"phone",328
2001-01-26,"phone",930
2001-01-26,"monitor",1225
2001-01-26,"cameras",1323
2001-01-26,"cameras",1922
2001-01-26,"phone",121
2001-01-26,"desktop",4236
2001-01-26,"tv",5059
2001-01-26,"smartwatch",658
2001-01-26,"monitor",1566
2001-01-26,"desktop",2330
2001-01-26,"cameras",1645
2001-01-26,"phone",729
2001-01-26,"printer",81
2001-01-26,"smartwatch",328
2001-01-26,"printer",151
2001-01-26,"smartwatch",92
2001-01-26,"smartwatch",256
2001-01-26,"desktop",4284
2001-01-26,"cameras",987
2001-01-26,"smartwatch",531
2001-01-26,"phone",734
2001-01-26,"desktop",3319
2001-01-26,"cameras",706
2001-01-26,"printer",247
2001-01-26,"cameras",836
2001-01-26,"tablet",1395
2001-01-26,"phone",258
2001-01-26,"tablet",1314
2001-01-26,"cameras",3465
2001-01-26,"monitor",1773
2001-01-26,"phone",815
2001-01-26,"desktop",2987
2001-01-26,"smartwatch",117
2001-01-26,"monitor",112
2001-01-26,"tablet",895
2001-01-26,"cameras",752
2001-01-26,"desktop",2399
2001-01-27,"phone",684
2001-01-27,"desktop",4276
2001-01-27,"printer",155
2001-01-27,"monitor",838
2001-01-27,"monitor",884
2001-01-27,"monitor",291
2001-01-27,"phone",533
2001-01-27,"printer",171
2001-01-27,"monitor",1216
2001-01-27,"cameras",3080
2001-01-27,"cameras",3098
2001-01-27,"tv",3431
2001-01-27,"smartwatch",119
2001-01-27,"cameras",606
2001-01-27,"desktop",5176
2001-01-27,"desktop",2389
2001-01-27,"smartwatch",415
2001-01-27,"printer",194
2001-01-27,"phone",654
2001-01-27,"monitor",2644
2001-01-27,"monitor",577
2001-01-27,"phone",124
2001-01-27,"printer",190
2001-01-27,"monitor",1716
2001-01-27,"smartwatch",144
2001-01-27,"tv",3848
2001-01-27,"desktop",3335
2001-01-27,"desktop",1048
2001-01-27,"tablet",818
2001-01-27,"laptop",1129
2001-01-27,"laptop",2536
2001-01-27,"smartwatch",330
2001-01-27,"cameras",1526
2001-01-27,"tv",3295
2001-01-27,"tablet",1168
2001-01-27,"smartwatch",90
2001-01-27,"phone",560
2001-01-27,"smartwatch",160
2001-01-27,"tablet",1179
2001-01-27,"phone",924
2001-01-27,"desktop",4468
2001-01-27,"smartwatch",520
2001-01-27,"smartwatch",102
2001-01-27,"laptop",2114
2001-01-27,"tv",1068
2001-01-27,"tablet",1102
2001-01-27,"desktop",4032
2001-01-27,"laptop",3054
2001-01-27,"monitor",237
2001-01-27,"monitor",1236
2001-01-27,"desktop",1047
2001-01-27,"cameras",2592
2001-01-27,"tv",3705
2001-01-27,"laptop",1388
2001-01-27,"phone",854
2001-01-27,"tablet",1395
2001-01-27,"desktop",1934
2001-01-27,"phone",726
2001-01-27,"tv",4126
2001-01-27,"tv",1251
2001-01-27,"tv",3900
2001-01-27,"tv",1126
2001-01-27,"smartwatch",616
2001-01-27,"tablet",586
2001-01-27,"printer",221
2001-01-27,"smartwatch",65
2001-01-27,"printer",115
2001-01-27,"cameras",902
2001-01-27,"tablet",1128
2001-01-27,"monitor",1513
2001-01-27,"cameras",2651
2001-01-27,"tv",6629
2001-01-27,"desktop",1278
2001-01-27,"monitor",2079
2001-01-27,"printer",87
2001-01-27,"monitor",682
2001-01-27,"printer",237
2001-01-27,"tv",4402
2001-01-27,"cameras",853
2001-01-27,"laptop",182
2001-01-27,"monitor",105
2001-01-27,"phone",433
2001-01-27,"desktop",1722
2001-01-27,"desktop",4139
2001-01-27,"tablet",144
2001-01-27,"monitor",1988
2001-01-27,"phone",139
2001-01-27,"tablet",1144
2001-01-27,"phone",982
2001-01-27,"phone",923
2001-01-27,"phone",732
2001-01-27,"tablet",700
2001-01-27,"monitor",2264
2001-01-27,"tablet",560
2001-01-27,"laptop",828
2001-01-27,"tablet",476
2001-01-27,"tv",3211
2001-01-27,"desktop",762
2001-01-27,"tv",1621
2001-01-27,"tablet",1093
2001-01-27,"cameras",2840
2001-01-27,"monitor",764
2001-01-27,"cameras",3641
2001-01-27,"phone",925
2001-01-27,"smartwatch",38
2001-01-27,"printer",308
2001-01-27,"printer",109
2001-01-27,"laptop",231
2001-01-27,"tablet",501
2001-01-27,"tv",5463
2001-01-27,"desktop",1060
2001-01-27,"phone",500
2001-01-27,"monitor",2466
2001-01-27,"smartwatch",518
2001-01-27,"desktop",3959
2001-01-27,"phone",324
2001-01-27,"phone",249
2001-01-27,"tablet",1040
2001-01-27,"tablet",1215
2001-01-27,"printer",15
2001-01-27,"phone",373
2001-01-27,"laptop",1930
2001-01-27,"tablet",887
2001-01-27,"tablet",1398
2001-01-27,"printer",22
2001-01-27,"desktop",961
2001-01-27,"printer",26
2001-01-27,"laptop",1091
2001-01-27,"cameras",2377
2001-01-27,"monitor",18
2001-01-27,"desktop",2029
2001-01-27,"printer",23
2001-01-27,"smartwatch",416
2001-01-27,"tablet",575
2001-01-27,"cameras",617
2001-01-27,"phone",905
2001-01-27,"laptop",1125
2001-01-27,"desktop",4074
2001-01-27,"tablet",207
2001-01-27,"desktop",5598
2001-01-27,"monitor",1139
2001-01-27,"laptop",2891
2001-01-27,"monitor",1898
2001-01-27,"cameras",694
2001-01-27,"laptop",2535
2001-01-27,"tablet",689
2001-01-27,"monitor",1605
2001-01-27,"printer",208
2001-01-27,"smartwatch",310
2001-01-28,"laptop",1550
2001-01-28,"smartwatch",655
2001-01-28,"monitor",1869
2001-01-28,"laptop",2033
2001-01-28,"tablet",688
2001-01-28,"printer",156
2001-01-28,"cameras",961
2001-01-28,"desktop",3525
2001-01-28,"cameras",2977
2001-01-28,"printer",276
2001-01-28,"phone",176
2001-01-28,"phone",195
2001-01-28,"tablet",351
2001-01-28,"desktop",3785
2001-01-28,"printer",145
2001-01-28,"smartwatch",607
2001-01-28,"cameras",3626
2001-01-28,"tv",1475
2001-01-28,"printer",290
2001-01-28,"monitor",2583
2001-01-28,"desktop",1716
2001-01-28,"laptop",810
2001-01-28,"laptop",285
2001-01-28,"tv",7003
2001-01-28,"printer",151
2001-01-28,"smartwatch",442
2001-01-28,"tablet",1080
2001-01-28,"tablet",418
2001-01-28,"smartwatch",216
2001-01-28,"cameras",2751
2001-01-28,"desktop",2833
2001-01-28,"monitor",2122
2001-01-28,"tv",6396
2001-01-28,"cameras",1805
2001-01-28,"phone",186
2001-01-28,"desktop",4941
2001-01-28,"monitor",1610
2001-01-28,"smartwatch",324
2001-01-28,"phone",516
2001-01-28,"tv",5193
2001-01-28,"cameras",294
2001-01-28,"tv",5828
2001-01-28,"laptop",2592
2001-01-28,"cameras",639
2001-01-28,"cameras",917
2001-01-28,"monitor",747
2001-01-28,"desktop",5356
2001-01-28,"phone",303
2001-01-28,"tablet",541
2001-01-28,"printer",270
2001-01-28,"smartwatch",109
2001-01-28,"tablet",1324
2001-01-28,"smartwatch",73
2001-01-28,"desktop",1270
2001-01-28,"tablet",602
2001-01-28,"cameras",3379
2001-01-28,"cameras",1960
2001-01-28,"laptop",378
2001-01-28,"laptop",1030
2001-01-28,"desktop",5653
2001-01-28,"tablet",760
2001-01-28,"tablet",1403
2001-01-28,"cameras",1626
2001-01-28,"cameras",562
2001-01-28,"smartwatch",356
2001-01-28,"monitor",321
2001-01-28,"phone",241
2001-01-28,"desktop",4384
2001-01-28,"monitor",392
2001-01-28,"laptop",1193
2001-01-28,"desktop",2554
2001-01-28,"tv",1392
2001-01-28,"printer",85
2001-01-28,"phone",219
2001-01-28,"desktop",3065
2001-01-28,"phone",250
2001-01-28,"cameras",1723
2001-01-28,"cameras",387
2001-01-28,"laptop",1730
2001-01-28,"phone",555
2001-01-28,"tablet",120
2001-01-28,"phone",753
2001-01-28,"printer",167
2001-01-28,"phone",746
2001-01-28,"tv",5135
2001-01-28,"monitor",270
2001-01-28,"laptop",1456
2001-01-28,"phone",199
2001-01-28,"laptop",2922
2001-01-28,"smartwatch",20
2001-01-28,"tablet",1105
2001-01-28,"tv",6111
2001-01-28,"smartwatch",455
2001-01-28,"printer",186
2001-01-28,"smartwatch",131
2001-01-28,"tv",3573
2001-01-28,"tablet",1149
2001-01-28,"phone",101
2001-01-28,"smartwatch",492
2001-01-28,"tv",2234
2001-01-28,"tv",1889
2001-01-28,"tablet",1400
2001-01-28,"printer",137
2001-01-28,"laptop",434
2001-01-28,"smartwatch",364
2001-01-28,"printer",173
2001-01-29,"phone",183
2001-01-29,"smartwatch",243
2001-01-29,"cameras",3302
2001-01-29,"printer",76
2001-01-29,"smartwatch",429
2001-01-29,"laptop",1617
2001-01-29,"laptop",1714
2001-01-29,"desktop",4299
2001-01-29,"laptop",2401
2001-01-29,"printer",309
2001-01-29,"phone",797
2001-01-29,"printer",23
2001-01-29,"cameras",2596
2001-01-29,"tv",5859
2001-01-29,"phone",810
2001-01-29,"tablet",745
2001-01-29,"laptop",144
2001-01-29,"cameras",2620
2001-01-29,"monitor",868
2001-01-29,"tv",1998
2001-01-29,"tv",3322
2001-01-29,"cameras",2566
2001-01-29,"smartwatch",616
2001-01-29,"desktop",3619
2001-01-29,"printer",197
2001-01-29,"cameras",1336
2001-01-29,"tablet",901
2001-01-29,"desktop",4006
2001-01-29,"tv",4638
2001-01-29,"smartwatch",60
2001-01-29,"laptop",1971
2001-01-29,"monitor",2817
2001-01-29,"laptop",783
2001-01-29,"phone",789
2001-01-29,"printer",249
2001-01-29,"smartwatch",206
2001-01-29,"desktop",5694
2001-01-29,"cameras",630
2001-01-29,"desktop",773
2001-01-29,"printer",158
2001-01-29,"laptop",2608
2001-01-29,"tv",5055
2001-01-29,"smartwatch",160
2001-01-29,"smartwatch",175
2001-01-29,"printer",226
2001-01-29,"printer",199
2001-01-29,"printer",105
2001-01-29,"desktop",3805
2001-01-29,"smartwatch",443
2001-01-29,"smartwatch",175
2001-01-29,"desktop",4002
2001-01-29,"monitor",1480
2001-01-29,"monitor",2185
2001-01-29,"smartwatch",469
2001-01-29,"tv",1416
2001-01-29,"phone",129
2001-01-29,"desktop",3532
2001-01-29,"cameras",1119
2001-01-29,"smartwatch",301
2001-01-29,"monitor",824
2001-01-29,"smartwatch",359
2001-01-29,"phone",822
2001-01-29,"tv",214
2001-01-29,"desktop",5590
2001-01-30,"monitor",2522
2001-01-30,"smartwatch",658
2001-01-30,"smartwatch",147
2001-01-30,"monitor",992
2001-01-30,"desktop",3537
2001-01-30,"desktop",3300
2001-01-30,"monitor",919
2001-01-30,"monitor",1190
2001-01-30,"desktop",2825
2001-01-30,"tv",1565
2001-01-30,"tablet",1342
2001-01-30,"monitor",2005
2001-01-30,"tv",2499
2001-01-30,"phone",600
2001-01-30,"cameras",541
2001-01-30,"printer",125
2001-01-30,"phone",335
2001-01-30,"phone",218
2001-01-30,"cameras",589
2001-01-30,"printer",282
2001-01-30,"smartwatch",515
2001-01-30,"laptop",2172
2001-01-30,"printer",142
2001-01-30,"cameras",342
2001-01-30,"desktop",2524
2001-01-30,"desktop",2163
2001-01-30,"smartwatch",244
2001-01-30,"tv",2138
2001-01-30,"tv",404
2001-01-30,"phone",120
2001-01-30,"tv",3485
2001-01-30,"tv",2055
2001-01-30,"printer",202
2001-01-30,"laptop",2076
2001-01-30,"printer",289
2001-01-30,"laptop",1211
2001-01-30,"tv",3928
2001-01-30,"monitor",2768
2001-01-30,"smartwatch",490
2001-01-30,"tablet",1313
2001-01-30,"monitor",851
2001-01-30,"tv",5765
2001-01-30,"printer",282
2001-01-30,"printer",32
2001-01-30,"tablet",956
2001-01-30,"printer",51
2001-01-30,"cameras",787
2001-01-30,"smartwatch",146
2001-01-30,"tablet",895
2001-01-30,"printer",222
2001-01-30,"tv",6073
2001-01-30,"tv",6956
2001-01-30,"phone",497
2001-01-30,"printer",101
2001-01-30,"desktop",4135
2001-01-30,"smartwatch",244
2001-01-30,"cameras",2924
2001-01-30,"monitor",1704
2001-01-30,"laptop",2585
2001-01-30,"monitor",2690
2001-01-30,"monitor",2454
2001-01-30,"tablet",950
2001-01-30,"phone",627
2001-01-30,"tv",2939
2001-01-30,"smartwatch",363
2001-01-30,"cameras",2958
2001-01-30,"cameras",2891
2001-01-30,"monitor",2426
2001-01-30,"tv",876
2001-01-30,"cameras",3734
2001-01-30,"printer",251
2001-01-30,"printer",12
2001-01-30,"cameras",643
2001-01-30,"desktop",2827
2001-01-30,"cameras",1996
2001-01-30,"phone",174
2001-01-30,"laptop",191
2001-01-30,"smartwatch",701
2001-01-30,"desktop",3158
2001-01-30,"monitor",2146
2001-01-30,"laptop",661
2001-01-30,"printer",124
2001-01-30,"cameras",3526
2001-01-30,"tv",3521
2001-01-30,"desktop",1626
2001-01-30,"printer",174
2001-01-30,"monitor",209
2001-01-30,"phone",217
2001-01-30,"smartwatch",625
2001-01-30,"monitor",1619
